time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2014-04-23T00:00:00.0000000Z,2014-04-23T04:00:00.0000000Z,2014-04-23T00:00:11.0000000Z,2014-04-23T03:58:32.0000000Z,490.0,495.2,488.52,493.01,877.63483227,858
2014-04-23T04:00:00.0000000Z,2014-04-23T08:00:00.0000000Z,2014-04-23T04:00:10.0000000Z,2014-04-23T07:59:54.0000000Z,493.01,495.2,489.0,491.99,843.90155076,738
2014-04-23T08:00:00.0000000Z,2014-04-23T12:00:00.0000000Z,2014-04-23T08:01:44.0000000Z,2014-04-23T11:57:34.0000000Z,489.58,493.27,487.2,489.5,713.95574981,991
2014-04-23T12:00:00.0000000Z,2014-04-23T16:00:00.0000000Z,2014-04-23T12:01:15.0000000Z,2014-04-23T15:59:49.0000000Z,487.81,489.8,484.62,485.7,1287.40466076,795
2014-04-23T16:00:00.0000000Z,2014-04-23T20:00:00.0000000Z,2014-04-23T16:00:08.0000000Z,2014-04-23T19:59:48.0000000Z,487.74,489.8,484.61,489.75,881.26304544,654
2014-04-23T20:00:00.0000000Z,2014-04-24T00:00:00.0000000Z,2014-04-23T20:00:04.0000000Z,2014-04-23T23:55:44.0000000Z,489.75,494.09,487.82,492.0,1091.84922364,946
2014-04-24T00:00:00.0000000Z,2014-04-24T04:00:00.0000000Z,2014-04-24T00:03:03.0000000Z,2014-04-24T03:59:57.0000000Z,491.94,491.99,488.65,489.52,100.08209666,178
2014-04-24T04:00:00.0000000Z,2014-04-24T08:00:00.0000000Z,2014-04-24T04:04:18.0000000Z,2014-04-24T07:58:46.0000000Z,489.49,490.0,480.0,485.55,1723.52750579,1364
2014-04-24T08:00:00.0000000Z,2014-04-24T12:00:00.0000000Z,2014-04-24T08:00:09.0000000Z,2014-04-24T11:59:23.0000000Z,485.55,489.28,480.0,484.75,1230.7030088,1100
2014-04-24T12:00:00.0000000Z,2014-04-24T16:00:00.0000000Z,2014-04-24T12:00:08.0000000Z,2014-04-24T15:59:52.0000000Z,485.19,492.0,485.0,489.5,1029.08129858,764
2014-04-24T16:00:00.0000000Z,2014-04-24T20:00:00.0000000Z,2014-04-24T16:00:30.0000000Z,2014-04-24T19:58:31.0000000Z,488.11,492.78,487.0,492.52,1053.19456352,667
2014-04-24T20:00:00.0000000Z,2014-04-25T00:00:00.0000000Z,2014-04-24T20:00:59.0000000Z,2014-04-24T23:59:52.0000000Z,492.55,505.0,492.55,502.2,2816.18501534,2057
2014-04-25T00:00:00.0000000Z,2014-04-25T04:00:00.0000000Z,2014-04-25T00:00:03.0000000Z,2014-04-25T03:59:55.0000000Z,502.15,503.99,470.69,470.69,5502.2019158,2884
2014-04-25T04:00:00.0000000Z,2014-04-25T08:00:00.0000000Z,2014-04-25T04:00:01.0000000Z,2014-04-25T07:59:49.0000000Z,471.01,477.98,453.05,458.87,8598.4836141,7490
2014-04-25T08:00:00.0000000Z,2014-04-25T12:00:00.0000000Z,2014-04-25T08:00:10.0000000Z,2014-04-25T11:59:28.0000000Z,458.82,471.12,438.05,445.0,8166.42282102,5550
2014-04-25T12:00:00.0000000Z,2014-04-25T16:00:00.0000000Z,2014-04-25T12:00:36.0000000Z,2014-04-25T15:59:49.0000000Z,445.0,461.5,444.49,457.23,6037.56447848,2636
2014-04-25T16:00:00.0000000Z,2014-04-25T20:00:00.0000000Z,2014-04-25T16:00:44.0000000Z,2014-04-25T19:59:45.0000000Z,457.24,469.7,454.0,460.57,2009.49421579,2787
2014-04-25T20:00:00.0000000Z,2014-04-26T00:00:00.0000000Z,2014-04-25T20:00:57.0000000Z,2014-04-25T23:59:50.0000000Z,461.55,469.68,457.88,466.52,3034.6135661,3286
2014-04-26T00:00:00.0000000Z,2014-04-26T04:00:00.0000000Z,2014-04-26T00:00:13.0000000Z,2014-04-26T03:59:27.0000000Z,466.71,469.4,452.14,452.42,3835.58108401,3817
2014-04-26T04:00:00.0000000Z,2014-04-26T08:00:00.0000000Z,2014-04-26T04:00:40.0000000Z,2014-04-26T07:58:30.0000000Z,454.56,460.01,452.56,456.14,1027.39116338,962
2014-04-26T08:00:00.0000000Z,2014-04-26T12:00:00.0000000Z,2014-04-26T08:02:44.0000000Z,2014-04-26T11:59:16.0000000Z,453.86,455.78,451.07,452.96,722.31239177,548
2014-04-26T12:00:00.0000000Z,2014-04-26T16:00:00.0000000Z,2014-04-26T12:00:43.0000000Z,2014-04-26T15:59:55.0000000Z,452.53,470.96,452.0,462.21,1538.03760975,1965
2014-04-26T16:00:00.0000000Z,2014-04-26T20:00:00.0000000Z,2014-04-26T16:00:23.0000000Z,2014-04-26T19:59:50.0000000Z,462.69,469.58,462.0,464.6,676.94044689,831
2014-04-26T20:00:00.0000000Z,2014-04-27T00:00:00.0000000Z,2014-04-26T20:03:32.0000000Z,2014-04-26T23:59:45.0000000Z,465.0,467.98,457.56,459.0,1011.85740365,671
2014-04-27T00:00:00.0000000Z,2014-04-27T04:00:00.0000000Z,2014-04-27T00:00:02.0000000Z,2014-04-27T03:59:53.0000000Z,459.22,461.0,455.41,456.8,696.71746962,439
2014-04-27T04:00:00.0000000Z,2014-04-27T08:00:00.0000000Z,2014-04-27T04:00:43.0000000Z,2014-04-27T07:57:35.0000000Z,456.8,461.97,455.04,458.5,578.1378015,413
2014-04-27T08:00:00.0000000Z,2014-04-27T12:00:00.0000000Z,2014-04-27T08:02:51.0000000Z,2014-04-27T11:57:09.0000000Z,458.48,458.49,454.25,457.02,735.15190711,417
2014-04-27T12:00:00.0000000Z,2014-04-27T16:00:00.0000000Z,2014-04-27T12:02:31.0000000Z,2014-04-27T15:59:42.0000000Z,457.02,458.34,454.6,456.58,363.49208507,469
2014-04-27T16:00:00.0000000Z,2014-04-27T20:00:00.0000000Z,2014-04-27T16:00:06.0000000Z,2014-04-27T19:59:37.0000000Z,456.58,456.96,438.88,445.0,4134.05482092,2161
2014-04-27T20:00:00.0000000Z,2014-04-28T00:00:00.0000000Z,2014-04-27T20:00:23.0000000Z,2014-04-27T23:59:59.0000000Z,445.0,448.58,429.95,430.0,2804.79192332,1460
2014-04-28T00:00:00.0000000Z,2014-04-28T04:00:00.0000000Z,2014-04-28T00:00:00.0000000Z,2014-04-28T03:59:27.0000000Z,430.0,441.79,425.12,431.0,3906.92849558,1732
2014-04-28T04:00:00.0000000Z,2014-04-28T08:00:00.0000000Z,2014-04-28T04:00:07.0000000Z,2014-04-28T07:59:44.0000000Z,431.0,435.0,424.0,428.8,3330.20538741,2066
2014-04-28T08:00:00.0000000Z,2014-04-28T12:00:00.0000000Z,2014-04-28T08:00:06.0000000Z,2014-04-28T11:59:55.0000000Z,428.81,441.84,425.96,432.18,1958.69836333,1637
2014-04-28T12:00:00.0000000Z,2014-04-28T16:00:00.0000000Z,2014-04-28T12:00:00.0000000Z,2014-04-28T15:58:46.0000000Z,432.63,447.0,428.85,444.32,2356.66779103,2000
2014-04-28T16:00:00.0000000Z,2014-04-28T20:00:00.0000000Z,2014-04-28T16:00:19.0000000Z,2014-04-28T19:58:45.0000000Z,444.36,452.16,444.02,447.99,3721.67574785,2005
2014-04-28T20:00:00.0000000Z,2014-04-29T00:00:00.0000000Z,2014-04-28T20:00:42.0000000Z,2014-04-28T23:58:08.0000000Z,447.5,451.0,440.0,442.9,2717.25518801,1082
2014-04-29T00:00:00.0000000Z,2014-04-29T04:00:00.0000000Z,2014-04-29T00:01:06.0000000Z,2014-04-29T03:59:40.0000000Z,440.41,446.9,435.68,436.4,1117.26458767,1017
2014-04-29T04:00:00.0000000Z,2014-04-29T08:00:00.0000000Z,2014-04-29T04:00:00.0000000Z,2014-04-29T07:59:05.0000000Z,435.68,448.71,432.02,448.44,2119.40628901,2015
2014-04-29T08:00:00.0000000Z,2014-04-29T12:00:00.0000000Z,2014-04-29T08:01:27.0000000Z,2014-04-29T11:59:58.0000000Z,448.18,454.47,435.56,451.39,2749.20875134,2716
2014-04-29T12:00:00.0000000Z,2014-04-29T16:00:00.0000000Z,2014-04-29T12:00:00.0000000Z,2014-04-29T15:59:17.0000000Z,451.0,454.0,446.39,448.0,1043.02244655,1838
2014-04-29T16:00:00.0000000Z,2014-04-29T20:00:00.0000000Z,2014-04-29T16:00:03.0000000Z,2014-04-29T19:59:53.0000000Z,449.8,451.96,435.0,439.86,4388.34360812,3124
2014-04-29T20:00:00.0000000Z,2014-04-30T00:00:00.0000000Z,2014-04-29T20:00:09.0000000Z,2014-04-29T23:57:17.0000000Z,439.86,450.45,436.0,448.0,2427.38938136,1504
2014-04-30T00:00:00.0000000Z,2014-04-30T04:00:00.0000000Z,2014-04-30T00:02:42.0000000Z,2014-04-30T03:59:40.0000000Z,448.0,449.7,438.34,448.98,1151.88231173,1194
2014-04-30T04:00:00.0000000Z,2014-04-30T08:00:00.0000000Z,2014-04-30T04:00:01.0000000Z,2014-04-30T07:59:42.0000000Z,448.98,451.88,433.08,439.5,2510.1512962,1883
2014-04-30T08:00:00.0000000Z,2014-04-30T12:00:00.0000000Z,2014-04-30T08:00:23.0000000Z,2014-04-30T11:59:56.0000000Z,438.07,446.08,433.84,444.0,1916.69909059,2558
2014-04-30T12:00:00.0000000Z,2014-04-30T16:00:00.0000000Z,2014-04-30T12:00:07.0000000Z,2014-04-30T15:59:56.0000000Z,444.0,449.0,440.0,446.07,1460.81686286,2677
2014-04-30T16:00:00.0000000Z,2014-04-30T20:00:00.0000000Z,2014-04-30T16:00:00.0000000Z,2014-04-30T19:58:11.0000000Z,446.07,451.0,444.0,447.56,1826.42746109,1196
2014-04-30T20:00:00.0000000Z,2014-05-01T00:00:00.0000000Z,2014-04-30T20:00:16.0000000Z,2014-04-30T23:57:06.0000000Z,445.23,453.99,444.79,448.85,1891.38779937,946
2014-05-01T00:00:00.0000000Z,2014-05-01T04:00:00.0000000Z,2014-05-01T00:00:32.0000000Z,2014-05-01T03:59:37.0000000Z,449.0,459.97,447.97,459.97,1281.50558291,1571
2014-05-01T04:00:00.0000000Z,2014-05-01T08:00:00.0000000Z,2014-05-01T04:00:15.0000000Z,2014-05-01T07:59:07.0000000Z,458.85,460.0,451.0,458.1,1457.64534717,1378
2014-05-01T08:00:00.0000000Z,2014-05-01T12:00:00.0000000Z,2014-05-01T08:00:33.0000000Z,2014-05-01T11:59:02.0000000Z,458.1,458.1,451.22,452.8,622.12678589,1325
2014-05-01T12:00:00.0000000Z,2014-05-01T16:00:00.0000000Z,2014-05-01T12:00:35.0000000Z,2014-05-01T15:59:16.0000000Z,452.8,459.56,450.25,454.45,1637.79219447,1492
2014-05-01T16:00:00.0000000Z,2014-05-01T20:00:00.0000000Z,2014-05-01T16:00:10.0000000Z,2014-05-01T19:59:59.0000000Z,454.71,465.88,454.44,459.19,3749.76680178,2927
2014-05-01T20:00:00.0000000Z,2014-05-02T00:00:00.0000000Z,2014-05-01T20:00:05.0000000Z,2014-05-01T23:59:41.0000000Z,459.19,462.0,456.61,460.97,776.72650688,790
2014-05-02T00:00:00.0000000Z,2014-05-02T04:00:00.0000000Z,2014-05-02T00:00:11.0000000Z,2014-05-02T03:59:47.0000000Z,460.97,462.99,457.15,457.65,453.38161461,552
2014-05-02T04:00:00.0000000Z,2014-05-02T08:00:00.0000000Z,2014-05-02T04:00:16.0000000Z,2014-05-02T07:59:42.0000000Z,457.65,459.9,444.64,448.98,2411.14525269,2219
2014-05-02T08:00:00.0000000Z,2014-05-02T12:00:00.0000000Z,2014-05-02T08:00:16.0000000Z,2014-05-02T11:59:47.0000000Z,448.97,452.08,445.04,446.86,1902.62809157,1498
2014-05-02T12:00:00.0000000Z,2014-05-02T16:00:00.0000000Z,2014-05-02T12:00:52.0000000Z,2014-05-02T15:58:07.0000000Z,447.0,450.0,444.51,448.99,913.67817535,880
2014-05-02T16:00:00.0000000Z,2014-05-02T20:00:00.0000000Z,2014-05-02T16:00:08.0000000Z,2014-05-02T19:59:55.0000000Z,448.24,454.88,446.65,452.17,1356.31260524,1981
2014-05-02T20:00:00.0000000Z,2014-05-03T00:00:00.0000000Z,2014-05-02T20:00:49.0000000Z,2014-05-02T23:57:28.0000000Z,452.07,455.78,447.03,454.5,1232.74567782,1213
2014-05-03T00:00:00.0000000Z,2014-05-03T04:00:00.0000000Z,2014-05-03T00:01:30.0000000Z,2014-05-03T03:59:56.0000000Z,452.0,454.5,447.01,447.01,592.21820636,586
2014-05-03T04:00:00.0000000Z,2014-05-03T08:00:00.0000000Z,2014-05-03T04:00:18.0000000Z,2014-05-03T07:59:22.0000000Z,447.28,451.98,442.07,443.76,1267.55415289,812
2014-05-03T08:00:00.0000000Z,2014-05-03T12:00:00.0000000Z,2014-05-03T08:00:22.0000000Z,2014-05-03T11:57:27.0000000Z,443.76,445.55,438.01,442.85,1446.964959,1003
2014-05-03T12:00:00.0000000Z,2014-05-03T16:00:00.0000000Z,2014-05-03T12:00:37.0000000Z,2014-05-03T15:58:09.0000000Z,442.53,442.85,438.0,440.0,666.43044188,651
2014-05-03T16:00:00.0000000Z,2014-05-03T20:00:00.0000000Z,2014-05-03T16:00:40.0000000Z,2014-05-03T19:59:33.0000000Z,440.99,441.68,431.0,434.5,2316.68633312,1528
2014-05-03T20:00:00.0000000Z,2014-05-04T00:00:00.0000000Z,2014-05-03T20:00:22.0000000Z,2014-05-03T23:59:59.0000000Z,434.5,442.36,432.33,439.0,1141.77238636,894
2014-05-04T00:00:00.0000000Z,2014-05-04T04:00:00.0000000Z,2014-05-04T00:00:13.0000000Z,2014-05-04T03:50:09.0000000Z,439.0,441.9,436.75,439.69,249.49602887,230
2014-05-04T04:00:00.0000000Z,2014-05-04T08:00:00.0000000Z,2014-05-04T04:03:00.0000000Z,2014-05-04T07:59:57.0000000Z,441.46,441.9,429.55,433.68,1693.72648414,1247
2014-05-04T08:00:00.0000000Z,2014-05-04T12:00:00.0000000Z,2014-05-04T08:02:48.0000000Z,2014-05-04T11:59:43.0000000Z,433.2,436.14,430.57,433.16,656.30442082,1221
2014-05-04T12:00:00.0000000Z,2014-05-04T16:00:00.0000000Z,2014-05-04T12:00:02.0000000Z,2014-05-04T15:59:26.0000000Z,433.09,437.5,430.0,437.49,592.38154545,560
2014-05-04T16:00:00.0000000Z,2014-05-04T20:00:00.0000000Z,2014-05-04T16:03:45.0000000Z,2014-05-04T19:59:33.0000000Z,437.13,438.45,433.64,438.4,373.71376078,471
2014-05-04T20:00:00.0000000Z,2014-05-05T00:00:00.0000000Z,2014-05-04T20:00:19.0000000Z,2014-05-04T23:59:52.0000000Z,437.9,442.83,432.0,438.04,1588.78555433,745
2014-05-05T00:00:00.0000000Z,2014-05-05T04:00:00.0000000Z,2014-05-05T00:00:28.0000000Z,2014-05-05T03:57:32.0000000Z,435.88,445.0,431.02,436.18,2159.51878294,1057
2014-05-05T04:00:00.0000000Z,2014-05-05T08:00:00.0000000Z,2014-05-05T04:00:20.0000000Z,2014-05-05T07:52:26.0000000Z,435.0,438.59,427.11,428.11,1364.73322827,1094
2014-05-05T08:00:00.0000000Z,2014-05-05T12:00:00.0000000Z,2014-05-05T08:01:48.0000000Z,2014-05-05T11:59:52.0000000Z,428.62,437.95,428.1,435.16,575.74735967,1180
2014-05-05T12:00:00.0000000Z,2014-05-05T16:00:00.0000000Z,2014-05-05T12:00:59.0000000Z,2014-05-05T15:59:58.0000000Z,435.17,437.97,425.0,434.25,2248.15622677,2813
2014-05-05T16:00:00.0000000Z,2014-05-05T20:00:00.0000000Z,2014-05-05T16:00:12.0000000Z,2014-05-05T19:59:12.0000000Z,432.35,436.25,427.01,427.22,955.77705982,1193
2014-05-05T20:00:00.0000000Z,2014-05-06T00:00:00.0000000Z,2014-05-05T20:00:34.0000000Z,2014-05-05T23:56:30.0000000Z,429.84,434.89,426.5,433.0,884.1501373,719
2014-05-06T00:00:00.0000000Z,2014-05-06T04:00:00.0000000Z,2014-05-06T00:06:38.0000000Z,2014-05-06T03:59:42.0000000Z,431.64,432.8,421.01,423.1,2117.57199613,2047
2014-05-06T04:00:00.0000000Z,2014-05-06T08:00:00.0000000Z,2014-05-06T04:00:26.0000000Z,2014-05-06T07:59:47.0000000Z,422.2,434.0,420.27,428.94,2539.02120339,2659
2014-05-06T08:00:00.0000000Z,2014-05-06T12:00:00.0000000Z,2014-05-06T08:00:26.0000000Z,2014-05-06T11:59:55.0000000Z,428.74,433.79,426.17,430.7,1266.54216643,1961
2014-05-06T12:00:00.0000000Z,2014-05-06T16:00:00.0000000Z,2014-05-06T12:00:03.0000000Z,2014-05-06T15:58:46.0000000Z,430.7,432.46,428.58,431.36,825.12159133,1292
2014-05-06T16:00:00.0000000Z,2014-05-06T20:00:00.0000000Z,2014-05-06T16:00:14.0000000Z,2014-05-06T19:59:32.0000000Z,431.41,432.0,426.01,428.4,767.82054384,833
2014-05-06T20:00:00.0000000Z,2014-05-07T00:00:00.0000000Z,2014-05-06T20:01:18.0000000Z,2014-05-06T23:53:46.0000000Z,428.4,431.98,426.11,428.01,507.8452039,483
2014-05-07T00:00:00.0000000Z,2014-05-07T04:00:00.0000000Z,2014-05-07T00:00:14.0000000Z,2014-05-07T03:58:18.0000000Z,429.0,434.5,428.0,432.28,773.27560161,723
2014-05-07T04:00:00.0000000Z,2014-05-07T08:00:00.0000000Z,2014-05-07T04:00:12.0000000Z,2014-05-07T07:59:29.0000000Z,432.28,433.16,425.67,429.82,1046.04549821,834
2014-05-07T08:00:00.0000000Z,2014-05-07T12:00:00.0000000Z,2014-05-07T08:00:13.0000000Z,2014-05-07T11:59:51.0000000Z,429.86,445.22,428.0,439.6,2702.13362197,3274
2014-05-07T12:00:00.0000000Z,2014-05-07T16:00:00.0000000Z,2014-05-07T12:00:03.0000000Z,2014-05-07T15:59:48.0000000Z,439.6,444.89,437.13,444.0,1553.66857041,1229
2014-05-07T16:00:00.0000000Z,2014-05-07T20:00:00.0000000Z,2014-05-07T16:00:00.0000000Z,2014-05-07T19:59:09.0000000Z,443.3,452.0,442.0,448.97,4187.21803165,2189
2014-05-07T20:00:00.0000000Z,2014-05-08T00:00:00.0000000Z,2014-05-07T20:00:32.0000000Z,2014-05-07T23:58:19.0000000Z,448.97,449.96,438.0,440.0,2183.21296201,1890
2014-05-08T00:00:00.0000000Z,2014-05-08T04:00:00.0000000Z,2014-05-08T00:02:52.0000000Z,2014-05-08T03:58:47.0000000Z,441.47,449.35,438.74,446.7,836.68626429,997
2014-05-08T04:00:00.0000000Z,2014-05-08T08:00:00.0000000Z,2014-05-08T04:00:50.0000000Z,2014-05-08T07:59:45.0000000Z,446.7,449.24,442.23,445.5,886.5799298,703
2014-05-08T08:00:00.0000000Z,2014-05-08T12:00:00.0000000Z,2014-05-08T08:00:57.0000000Z,2014-05-08T11:59:54.0000000Z,447.4,450.08,444.5,445.01,680.72389641,876
2014-05-08T12:00:00.0000000Z,2014-05-08T16:00:00.0000000Z,2014-05-08T12:00:07.0000000Z,2014-05-08T15:59:43.0000000Z,445.01,449.96,442.83,443.74,1356.41380432,1085
2014-05-08T16:00:00.0000000Z,2014-05-08T20:00:00.0000000Z,2014-05-08T16:00:07.0000000Z,2014-05-08T19:58:36.0000000Z,443.74,448.1,438.61,442.87,1553.60426517,987
2014-05-08T20:00:00.0000000Z,2014-05-09T00:00:00.0000000Z,2014-05-08T20:00:33.0000000Z,2014-05-08T23:59:50.0000000Z,440.66,443.61,437.61,437.69,1012.64102368,591
2014-05-09T00:00:00.0000000Z,2014-05-09T04:00:00.0000000Z,2014-05-09T00:03:21.0000000Z,2014-05-09T03:59:03.0000000Z,439.6,447.4,437.71,443.44,865.4604981,656
2014-05-09T04:00:00.0000000Z,2014-05-09T08:00:00.0000000Z,2014-05-09T04:00:38.0000000Z,2014-05-09T07:59:55.0000000Z,442.62,446.62,440.0,443.87,712.12222995,370
2014-05-09T08:00:00.0000000Z,2014-05-09T12:00:00.0000000Z,2014-05-09T08:01:53.0000000Z,2014-05-09T11:59:58.0000000Z,443.86,447.59,441.88,446.0,625.43549521,451
2014-05-09T12:00:00.0000000Z,2014-05-09T16:00:00.0000000Z,2014-05-09T12:01:46.0000000Z,2014-05-09T15:59:55.0000000Z,446.0,457.08,443.99,452.02,3327.41730245,2592
2014-05-09T16:00:00.0000000Z,2014-05-09T20:00:00.0000000Z,2014-05-09T16:00:09.0000000Z,2014-05-09T19:59:31.0000000Z,453.89,455.5,448.39,449.92,2513.7085093,1057
2014-05-09T20:00:00.0000000Z,2014-05-10T00:00:00.0000000Z,2014-05-09T20:00:51.0000000Z,2014-05-09T23:57:11.0000000Z,450.0,453.0,449.75,452.37,237.96711982,293
2014-05-10T00:00:00.0000000Z,2014-05-10T04:00:00.0000000Z,2014-05-10T00:01:02.0000000Z,2014-05-10T03:57:09.0000000Z,452.78,454.99,449.79,453.96,757.56716333,498
2014-05-10T04:00:00.0000000Z,2014-05-10T08:00:00.0000000Z,2014-05-10T04:04:49.0000000Z,2014-05-10T07:57:41.0000000Z,453.53,455.0,449.8,454.0,769.7270653,412
2014-05-10T08:00:00.0000000Z,2014-05-10T12:00:00.0000000Z,2014-05-10T08:01:51.0000000Z,2014-05-10T11:58:23.0000000Z,454.0,454.9,450.32,451.73,302.02956615,246
2014-05-10T12:00:00.0000000Z,2014-05-10T16:00:00.0000000Z,2014-05-10T12:00:23.0000000Z,2014-05-10T15:59:30.0000000Z,451.73,454.15,449.8,451.01,453.33443063,357
2014-05-10T16:00:00.0000000Z,2014-05-10T20:00:00.0000000Z,2014-05-10T16:04:45.0000000Z,2014-05-10T19:59:53.0000000Z,451.01,453.7,450.91,453.7,441.18189506,324
2014-05-10T20:00:00.0000000Z,2014-05-11T00:00:00.0000000Z,2014-05-10T20:00:28.0000000Z,2014-05-10T23:59:57.0000000Z,453.7,459.24,451.7,455.39,1406.54778251,925
2014-05-11T00:00:00.0000000Z,2014-05-11T04:00:00.0000000Z,2014-05-11T00:01:51.0000000Z,2014-05-11T03:58:16.0000000Z,457.7,458.2,452.1,454.0,672.51729962,477
2014-05-11T04:00:00.0000000Z,2014-05-11T08:00:00.0000000Z,2014-05-11T04:01:53.0000000Z,2014-05-11T07:59:16.0000000Z,454.0,455.5,446.0,446.61,1107.62550117,960
2014-05-11T08:00:00.0000000Z,2014-05-11T12:00:00.0000000Z,2014-05-11T08:00:03.0000000Z,2014-05-11T11:59:59.0000000Z,446.61,449.0,444.36,447.0,795.23039256,1180
2014-05-11T12:00:00.0000000Z,2014-05-11T16:00:00.0000000Z,2014-05-11T12:00:09.0000000Z,2014-05-11T15:59:59.0000000Z,447.0,448.0,436.33,439.48,2414.59588399,1540
2014-05-11T16:00:00.0000000Z,2014-05-11T20:00:00.0000000Z,2014-05-11T16:00:15.0000000Z,2014-05-11T19:58:51.0000000Z,439.16,439.82,429.6,438.45,3104.25294557,2196
2014-05-11T20:00:00.0000000Z,2014-05-12T00:00:00.0000000Z,2014-05-11T20:01:26.0000000Z,2014-05-11T23:59:48.0000000Z,438.12,440.68,434.0,440.0,769.4637215,800
2014-05-12T00:00:00.0000000Z,2014-05-12T04:00:00.0000000Z,2014-05-12T00:00:29.0000000Z,2014-05-12T03:58:42.0000000Z,437.67,440.96,434.34,436.9,821.75662925,536
2014-05-12T04:00:00.0000000Z,2014-05-12T08:00:00.0000000Z,2014-05-12T04:02:17.0000000Z,2014-05-12T07:59:59.0000000Z,435.81,441.42,431.56,436.04,913.23791718,1767
2014-05-12T08:00:00.0000000Z,2014-05-12T12:00:00.0000000Z,2014-05-12T08:00:08.0000000Z,2014-05-12T11:59:58.0000000Z,437.77,441.23,435.03,439.0,459.00040452,1034
2014-05-12T12:00:00.0000000Z,2014-05-12T16:00:00.0000000Z,2014-05-12T12:00:12.0000000Z,2014-05-12T15:59:48.0000000Z,439.0,443.0,437.6,442.98,741.52705188,724
2014-05-12T16:00:00.0000000Z,2014-05-12T20:00:00.0000000Z,2014-05-12T16:00:06.0000000Z,2014-05-12T19:59:24.0000000Z,442.98,443.6,439.8,441.51,939.53502952,610
2014-05-12T20:00:00.0000000Z,2014-05-13T00:00:00.0000000Z,2014-05-12T20:00:42.0000000Z,2014-05-12T23:58:04.0000000Z,441.51,443.77,439.8,442.5,707.38441614,408
2014-05-13T00:00:00.0000000Z,2014-05-13T04:00:00.0000000Z,2014-05-13T00:00:17.0000000Z,2014-05-13T03:59:51.0000000Z,442.48,442.75,437.62,439.39,536.21049234,677
2014-05-13T04:00:00.0000000Z,2014-05-13T08:00:00.0000000Z,2014-05-13T04:00:50.0000000Z,2014-05-13T07:59:47.0000000Z,439.39,442.74,438.0,438.31,551.39167731,452
2014-05-13T08:00:00.0000000Z,2014-05-13T12:00:00.0000000Z,2014-05-13T08:02:12.0000000Z,2014-05-13T11:59:51.0000000Z,439.7,441.97,430.61,433.0,1761.82904725,1264
2014-05-13T12:00:00.0000000Z,2014-05-13T16:00:00.0000000Z,2014-05-13T12:01:12.0000000Z,2014-05-13T15:59:10.0000000Z,434.28,440.18,432.44,438.19,1843.66932187,1246
2014-05-13T16:00:00.0000000Z,2014-05-13T20:00:00.0000000Z,2014-05-13T16:00:06.0000000Z,2014-05-13T19:59:59.0000000Z,436.85,439.99,434.26,439.2,768.22135248,1088
2014-05-13T20:00:00.0000000Z,2014-05-14T00:00:00.0000000Z,2014-05-13T20:03:11.0000000Z,2014-05-13T23:59:34.0000000Z,438.0,439.23,435.0,439.12,508.34978269,1041
2014-05-14T00:00:00.0000000Z,2014-05-14T04:00:00.0000000Z,2014-05-14T00:01:09.0000000Z,2014-05-14T03:59:29.0000000Z,439.12,442.0,438.36,440.22,1000.75556702,1455
2014-05-14T04:00:00.0000000Z,2014-05-14T08:00:00.0000000Z,2014-05-14T04:00:08.0000000Z,2014-05-14T07:59:43.0000000Z,440.98,443.95,440.2,440.48,590.06924098,830
2014-05-14T08:00:00.0000000Z,2014-05-14T12:00:00.0000000Z,2014-05-14T08:00:06.0000000Z,2014-05-14T11:59:37.0000000Z,441.53,445.9,440.4,443.87,1361.65295927,1311
2014-05-14T12:00:00.0000000Z,2014-05-14T16:00:00.0000000Z,2014-05-14T12:02:52.0000000Z,2014-05-14T15:59:20.0000000Z,444.2,447.02,441.01,444.36,1150.76609001,2788
2014-05-14T16:00:00.0000000Z,2014-05-14T20:00:00.0000000Z,2014-05-14T16:00:03.0000000Z,2014-05-14T19:58:54.0000000Z,445.7,448.0,443.0,445.32,926.93696475,1585
2014-05-14T20:00:00.0000000Z,2014-05-15T00:00:00.0000000Z,2014-05-14T20:03:28.0000000Z,2014-05-14T23:58:07.0000000Z,446.3,449.96,444.0,446.0,1368.80742754,1224
2014-05-15T00:00:00.0000000Z,2014-05-15T04:00:00.0000000Z,2014-05-15T00:00:17.0000000Z,2014-05-15T03:58:07.0000000Z,444.07,450.0,444.02,449.88,563.42315025,491
2014-05-15T04:00:00.0000000Z,2014-05-15T08:00:00.0000000Z,2014-05-15T04:01:44.0000000Z,2014-05-15T07:59:10.0000000Z,448.66,449.08,446.03,448.3,366.92390852,596
2014-05-15T08:00:00.0000000Z,2014-05-15T12:00:00.0000000Z,2014-05-15T08:00:05.0000000Z,2014-05-15T11:58:18.0000000Z,448.29,452.67,445.32,451.47,2459.50371314,2048
2014-05-15T12:00:00.0000000Z,2014-05-15T16:00:00.0000000Z,2014-05-15T12:01:00.0000000Z,2014-05-15T15:59:39.0000000Z,451.46,452.0,449.0,449.35,948.28920495,1789
2014-05-15T16:00:00.0000000Z,2014-05-15T20:00:00.0000000Z,2014-05-15T16:00:16.0000000Z,2014-05-15T19:59:36.0000000Z,449.71,450.0,446.2,448.39,572.55975511,1367
2014-05-15T20:00:00.0000000Z,2014-05-16T00:00:00.0000000Z,2014-05-15T20:00:00.0000000Z,2014-05-15T23:58:37.0000000Z,447.11,448.97,445.27,446.0,585.78207365,898
